,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
130,3,2019-08-06 07:55:17,41.3051,-71.523,44.0,6.0,5.975,1097.0,51.0
131,3,2019-08-06 11:25:39,40.9958,-71.5585,51.0,6.0,0.900,930.0,14.0
132,3,2019-08-30 12:50:08,41.205,-71.4145,45.0,5.0,1.075,1205.0,45.0
133,3,2019-08-14 14:41:35,41.2354,-71.5091,45.0,7.0,2.050,1086.0,22.0
134,3,2019-08-29 13:40:02,41.2021,-71.4135,44.0,5.0,1.425,1255.0,19.0
135,3,2019-08-13 14:31:30,41.236,-71.5121,45.0,7.0,2.100,1204.0,92.0
136,3,2019-08-09 12:07:42,41.0872,-71.5999,41.0,3.0,0.300,1073.0,9.0
137,3,2019-08-07 11:29:54,41.0127,-71.5786,46.0,8.0,1.350,998.0,30.0
138,3,2019-08-26 11:32:01,41.1112,-71.6157,30.0,1.0,0.050,1827.0,0.0
139,3,2019-08-06 13:27:18,41.0062,-71.5573,51.0,5.0,0.900,936.0,18.0
140,3,2019-08-20 11:28:19,41.2134,-71.5213,44.0,7.0,1.975,1296.0,52.0
141,3,2019-08-16 15:47:00,41.2003,-71.4234,43.0,6.0,1.325,1166.0,25.0
142,3,2019-08-30 11:10:47,41.1893,-71.4212,44.0,4.0,1.350,1239.0,42.0
143,3,2019-08-06 15:30:24,41.0718,-71.5941,44.0,5.0,0.825,1007.0,18.0
144,3,2019-08-07 15:10:54,41.2041,-71.4177,44.0,3.0,0.850,1141.0,26.0
145,3,2019-08-12 10:24:02,41.0764,-71.5854,41.0,5.0,0.575,1011.0,20.0
146,3,2019-08-19 10:46:07,41.0539,-71.5707,44.0,5.0,0.725,1266.0,19.0
147,3,2019-08-01 11:35:12,41.1819,-71.422,44.0,5.0,1.575,1145.0,17.0
148,3,2019-08-09 10:44:51,41.079,-71.5935,40.0,5.0,0.575,1083.0,13.0
149,3,2019-08-12 11:38:47,41.0799,-71.5917,41.0,4.0,0.450,1006.0,6.0
150,3,2019-08-29 11:16:32,41.1868,-71.4205,44.0,5.0,1.425,1283.0,12.0
151,3,2019-08-15 11:46:13,41.2212,-71.5093,45.0,7.0,2.300,1095.0,13.0
152,3,2019-08-08 11:15:29,41.0491,-71.5958,44.0,5.0,1.100,1040.0,32.0
153,3,2019-08-13 11:36:49,41.2022,-71.5086,42.0,3.0,1.625,1234.0,59.0
154,3,2019-08-12 12:56:49,41.0643,-71.6107,44.0,4.0,0.675,1013.0,4.0
155,3,2019-08-14 11:48:44,41.2206,-71.5023,44.0,5.0,1.950,1073.0,21.0
156,3,2019-09-30 15:12:53,41.0337,-71.4991,51.0,5.0,1.650,1079.0,32.0
157,3,2019-09-22 14:42:29,41.2358,-71.5115,45.0,7.0,1.900,1763.0,57.0
158,3,2019-09-26 15:11:36,41.1867,-71.42,44.0,6.0,1.500,1120.0,16.0
159,3,2019-09-30 17:23:06,41.0307,-71.4853,50.0,5.0,1.600,1097.0,33.0
160,3,2019-09-10 08:42:43,41.2953,-71.4669,44.0,7.0,5.575,1785.0,31.0
161,3,2019-09-25 12:12:53,41.0215,-71.5076,51.0,5.0,1.800,994.0,19.0
162,3,2019-09-25 16:44:17,41.0231,-71.509,50.0,7.0,3.925,1002.0,41.0
163,3,2019-09-11 10:49:27,41.1939,-71.42,45.0,4.0,1.050,1289.0,23.0
164,3,2019-09-24 11:05:39,41.1817,-71.5219,42.0,1.0,0.150,1555.0,13.0
165,3,2019-09-30 10:49:01,40.9915,-71.5639,52.0,4.0,0.900,1052.0,14.0
166,3,2019-09-16 10:06:54,41.1832,-71.4245,43.0,5.0,1.375,1350.0,23.0
